Entity identifier,Entity names,nacionalidade,participação,idno-evento
ent_soonghyonpyo,Soong Hyon Pyo,Coreia do Sul (Nacionalidade),"(ev_1322)  Representação Nacional 
 > Coreia do Sul ",ev_1322
ent_sophiabisilliat,Sophia Bisilliat,Brasil (Nacionalidade),"(ev_1649)  Convidado 
   (Eventos➔20 Bienal de São Paulo➔Evento Especial➔Teatro Exposições )",ev_1649
ent_sophieboursat,Sophie Boursat,França (Nacionalidade),"(ev_1749)  Convidado 
  ",ev_1749
ent_sophiecalle,Sophie Calle,França (Nacionalidade),"(ev_2218)  Convidado 
   (Eventos➔28 Bienal de São Paulo➔Plano de Leituras )",ev_2218
ent_sophieristelhuelber,Sophie Ristelhuelber,França (Nacionalidade),"(ev_2230)  Convidado 
   (Eventos➔29 Bienal de São Paulo➔Terreiro: A Pele do Invisível )",ev_2230
ent_sophierodionova,Sophie Rodionova,União Soviética (Nacionalidade),"(ev_1052)  Representação Nacional 
 > União Soviética ",ev_1052
ent_sophiesvoronou,Sophie Svoronou,Grécia (Nacionalidade),"(ev_1512)  Representação Nacional 
 > Grécia ",ev_1512
ent_sophietaeuber-arp,Sophie Taeuber-Arp,Suíça (Nacionalidade),"(ev_0935)  Representação Nacional 
 > Suíça  (Eventos➔01 Bienal de São Paulo➔Seção Geral ); (ev_0983)  Representação Nacional 
 > Suíça  (Eventos➔03 Bienal de São Paulo➔Sala Especial: Sophie Taeuber-Arp )",ev_0935; ev_0983
ent_sophieyeramian,Sophie Yeramian,Líbano (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Líbano  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_sorenbegby,Soren Begby,Noruega (Nacionalidade),"(ev_0983)  Representação Nacional 
 > Noruega  (Eventos➔03 Bienal de São Paulo➔Sala Geral )",ev_0983
ent_sorenhjorthnielsen,Soren Hjorth Nielsen,Dinamarca (Nacionalidade),"(ev_1022)  Representação Nacional 
 > Dinamarca  (Eventos➔05 Bienal de São Paulo➔Sala Geral )",ev_1022
ent_sorensen,Sorensen,Brasil (Nacionalidade),"(ev_1127)  Selecionado 
  ; (ev_1175)  Selecionado 
  ",ev_1127; ev_1175
ent_sossi,Sossi,Brasil (Nacionalidade),"(ev_1469)  Inscrição Espontânea 
  ",ev_1469
ent_sostericmilan,Sosteric Milan,,"(ev_1370)  Representação Nacional 
 > Iugoslávia ",ev_1370
ent_sotirissorogas,Sotiris Sorogas,Grécia (Nacionalidade),"(ev_1522)  Representação Nacional 
 > Grécia  (Eventos➔16 Bienal de São Paulo➔Núcleo I➔Vetor B-3 (Artistas Divergentes) )",ev_1522
ent_soucycastilldepelle,Soucy de Pellerano,República Dominicana (Nacionalidade),"(ev_1387)  Representação Nacional 
 > República Dominicana ; (ev_1500)  Representação Nacional 
 > República Dominicana ; (ev_1512)  Representação Nacional 
 > República Dominicana ",ev_1387; ev_1500; ev_1512
ent_souleymanekeita,Souleymane Keita,Senegal (Nacionalidade),"(ev_1438)  Representação Nacional 
 > Senegal ",ev_1438
ent_spencerdepas,Spencer Depas,Haiti (Nacionalidade),"(ev_0935)  Representação Nacional 
 > Haiti  (Eventos➔01 Bienal de São Paulo➔Seção Geral ); (ev_1127)  Representação Nacional 
 > Haiti  (Eventos➔07 Bienal de São Paulo➔Sala Geral ); (ev_1175)  Representação Nacional 
 > Haiti  (Eventos➔08 Bienal de São Paulo➔Sala Geral )",ev_0935; ev_1127; ev_1175
ent_spencertunick,Spencer Tunick,Estados Unidos (Nacionalidade),"(ev_2033)  Representação Nacional 
 > Estados Unidos  (Eventos➔25 Bienal de São Paulo➔Cidades➔12ª Cidade )",ev_2033
ent_spyroscatapodis,Spyros Catapodis,Grécia (Nacionalidade),"(ev_1322)  Representação Nacional 
 > Grécia ",ev_1322
ent_spyrosvassiliou,Spyros Vasiliou,Grécia (Nacionalidade),"(ev_1022)  Representação Nacional 
 > Grécia  (Eventos➔05 Bienal de São Paulo➔Sala Geral )",ev_1022
ent_ssafdarali,Safdar Ali,Paquistão (Nacionalidade),"(ev_1438)  Representação Nacional 
 > Paquistão ",ev_1438
ent_ssudjojono,S. Sudjojono,Indonésia (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Indonésia  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954
ent_staffordschliefer,Stafford Schliefer,Jamaica (Nacionalidade),"(ev_1322)  Representação Nacional 
 > Jamaica ",ev_1322
ent_stanburnside,Stan Burnside,Bahamas (Nacionalidade),"(ev_1749)  Representação Nacional 
 > Bahamas ",ev_1749
ent_standouglas,Stan Douglas,Canadá (Nacionalidade),"(ev_2033)  Representação Nacional 
 > Canadá ",ev_2033
ent_stanekregar,Stane Kregar,Iugoslávia (Nacionalidade),"(ev_1022)  Representação Nacional 
 > Iugoslávia  (Eventos➔05 Bienal de São Paulo➔Sala Geral )",ev_1022
ent_stanislasfumet,Stanislas Fumet,França (Nacionalidade),"(ev_0935)   
  ",ev_0935; ev_0935
ent_stanislausrapotec,Stanislaus Rapotec,Austrália (Nacionalidade),"(ev_1052)  Representação Nacional 
 > Austrália ",ev_1052
ent_stanislawdawski,Stanislaw Dawski,Polônia (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Polônia ",ev_0997
ent_stanislawfijalkowski,Stanislaw Fijalkowski,Polônia (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Polônia ",ev_1259
ent_stanislawkulawiak,Stanislaw Kulawiak,Polônia (Nacionalidade),"(ev_1649)  Representação Nacional 
 > Polônia  (Eventos➔20 Bienal de São Paulo➔Exposição Internacional )",ev_1649
ent_stanislawrzepa,Stanislaw Rzepa,Polônia (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Polônia ",ev_0997
ent_stanislawwojtowicz,Stanislaw Wojtowicz,Polônia (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Polônia ; (ev_1052)  Representação Nacional 
 > Polônia ",ev_0997; ev_1052
ent_stanleyabeysinghe,Stanley Abeysinghe,Sri Lanka (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Ceilão  (Eventos➔07 Bienal de São Paulo➔Sala Geral ); (ev_1226)  Representação Nacional 
 > Ceilão  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1127; ev_1226
ent_stanleygreaves,Stanley Greaves,Guiana (Nacionalidade),"(ev_1322)  Representação Nacional 
 > Guiana ; (ev_1387)  Representação Nacional 
 > Guiana ",ev_1322; ev_1387
ent_stanleyinderson,Stanley Inderson,Antilhas Holandesas (Nacionalidade),"(ev_1387)  Representação Nacional 
 > Antilhas Holandesas ",ev_1387
ent_stanleykirinde,Stanley Kirinde,Sri Lanka (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Ceilão  (Eventos➔07 Bienal de São Paulo➔Sala Geral ); (ev_1438)  Representação Nacional 
 > Sri Lanka ",ev_1127; ev_1438
ent_stanleymorelcosgr,Stanley Morel Cosgrove,Canadá (Nacionalidade),"(ev_0935)  Representação Nacional 
 > Canadá  (Eventos➔01 Bienal de São Paulo➔Seção Geral )",ev_0935
ent_stanleypinker,Stanley Pinker,África do Sul (Nacionalidade),"(ev_1175)  Representação Nacional 
 > África do Sul  (Eventos➔08 Bienal de São Paulo➔Sala Geral ); (ev_1322)  Representação Nacional 
 > África do Sul ",ev_1175; ev_1322
ent_stanleywilliamhay,Stanley William Hayter,Reino Unido (Nacionalidade),"(ev_0935)  Selecionado 
   (Eventos➔01 Bienal de São Paulo➔Seção Geral ); (ev_1022)  Representação Nacional 
 > Reino Unido  (Eventos➔05 Bienal de São Paulo➔Sala Especial: Stanley William Hayter )",ev_0935; ev_1022
ent_stanvanderbeck,Stan Vanderbeck,Estados Unidos (Nacionalidade),"(ev_1578)  Representação Nacional 
 > Estados Unidos  (Eventos➔18 Bienal de São Paulo➔Exposições Especiais➔Vídeoarte - Uma Comunicação Criativa )",ev_1578
ent_stanvanderbeek,Stan Van der Beek,Estados Unidos (Nacionalidade),"(ev_1554)  Representação Nacional 
 > Estados Unidos  (Eventos➔17 Bienal de São Paulo➔Núcleo I )",ev_1554
ent_stanza,Stanza,Reino Unido (Nacionalidade),"(ev_2033)  Convidado 
   (Eventos➔25 Bienal de São Paulo➔Cidades➔Net Art Internacional )",ev_2033
ent_stassparaskos,Stass Paraskos,Chipre (Nacionalidade),"(ev_1796)  Representação Nacional 
 > Chipre  (Eventos➔23 Bienal de São Paulo➔Sala Geral )",ev_1796
ent_stathislogothetis,Stathis Logothetis,Grécia (Nacionalidade),"(ev_1438)  Representação Nacional 
 > Grécia ",ev_1438
ent_stavrosdalakos,Stavros Dalakos,Grécia (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Grécia ",ev_1259
ent_stefanbedrich,Stefan Bedrich,Tchecoslováquia (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Tchecoslováquia  (Eventos➔04 Bienal de São Paulo➔Sala Geral )",ev_0997
ent_stefangierowski,Stefan Gierowski,Polônia (Nacionalidade),"(ev_1022)  Representação Nacional 
 > Polônia  (Eventos➔05 Bienal de São Paulo➔Sala Geral )",ev_1022
ent_stefanhlawa,Stefan Hlawa,Áustria (Nacionalidade),"(ev_1052)  Representação Nacional 
 > Áustria  (Eventos➔06 Bienal de São Paulo➔03 Bienal de Artes Plásticas do Teatro )",ev_1052
ent_stefannovak,Stefan Novak,Estados Unidos (Nacionalidade),"(ev_0983)  Representação Nacional 
 > Estados Unidos  (Eventos➔03 Bienal de São Paulo➔Sala Geral )",ev_0983
ent_stefanodistasio,Stefano Di Stasio,Itália (Nacionalidade),"(ev_1578)  Representação Nacional 
 > Itália  (Eventos➔18 Bienal de São Paulo➔Núcleo I )",ev_1578
ent_stefanotv-preka,Stefanotv-Preka,Grécia (Nacionalidade),"(ev_1387)  Representação Nacional 
 > Grécia ",ev_1387
ent_stefanstrocen,Stefan Strocen,Argentina (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Argentina  (Eventos➔04 Bienal de São Paulo➔Sala Geral )",ev_0997
ent_stefansuberlak,Stefan Suberlak,Polônia (Nacionalidade),"(ev_1052)  Representação Nacional 
 > Polônia ",ev_1052
ent_stefanwelcke,Stefan Welcke,Finlândia (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Finlândia ",ev_0997
ent_steinavasulka,Steina Vasulka,Estados Unidos (Nacionalidade),"(ev_1438)  Representação Nacional 
 > Estados Unidos  (Eventos➔13 Bienal de São Paulo➔Sala Especial: Video Art USA ); (ev_1578)  Representação Nacional 
 > Estados Unidos  (Eventos➔18 Bienal de São Paulo➔Exposições Especiais➔Vídeoarte - Uma Comunicação Criativa )",ev_1438; ev_1578
ent_stelarc,Stelarc,Austrália (Nacionalidade),"(ev_1578)  Convidado 
   (Eventos➔18 Bienal de São Paulo➔Exposições Especiais➔Entre a Ciência e a Ficção )",ev_1578
ent_steliosvotsis,Stelios Votsis,Chipre (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Chipre ",ev_1259
ent_stellamarisfigueir,Stella Maris Figueiredo,,"(ev_1311)  Selecionado 
  ",ev_1311
ent_stellarositasjohn,Stella Rosita St. John,Barbados (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Barbados  (Eventos➔09 Bienal de São Paulo➔Sala Geral ); (ev_1322)  Representação Nacional 
 > Barbados ",ev_1226; ev_1322
ent_stenio,Stênio,Brasil (Nacionalidade),"(ev_1175)  Selecionado 
   (Eventos➔08 Bienal de São Paulo➔Sala Geral ); (ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1175; ev_1226
ent_stensamuelson,Sten Samuelson,Suécia (Nacionalidade),"(ev_0997)  Selecionado 
  ",ev_0997
ent_stephanebell,Stéphane Bell,,"(ev_1929)   
  ",ev_1929
ent_stephaneleutheriades,Stephan Eleutheriades,Brasil (Nacionalidade),"(ev_1022)  Selecionado 
   (Eventos➔05 Bienal de São Paulo➔Sala Geral )",ev_1022
ent_stephanpraschl,Stephan Praschl,Áustria (Nacionalidade),"(ev_0935)  Representação Nacional 
 > Áustria  (Eventos➔01 Bienal de São Paulo➔Seção Geral )",ev_0935
ent_stephenantonakos,Stephen Antonakos,Estados Unidos (Nacionalidade),"(ev_1628)  Representação Nacional 
 > Estados Unidos  (Eventos➔19 Bienal de São Paulo➔Exposição Geral )",ev_1628
ent_stephendevilliers,Stephen de Villiers,União Sul-Africana (Nacionalidade),"(ev_1127)  Representação Nacional 
 > União Sul-Africana  (Eventos➔07 Bienal de São Paulo➔Sala Geral )",ev_1127
ent_stephenfarthing,Stephen Farthing,Reino Unido (Nacionalidade),"(ev_1649)  Representação Nacional 
 > Reino Unido  (Eventos➔20 Bienal de São Paulo➔Exposição Internacional )",ev_1649
ent_stephengilbert,Stephen Gilbert,Reino Unido (Nacionalidade),"(ev_1578)  Homenageado 
   (Eventos➔18 Bienal de São Paulo➔Exposições Especiais➔Movimento Cobra )",ev_1578
ent_stephengreene,Stephen Greene,Estados Unidos (Nacionalidade),"(ev_1052)  Representação Nacional 
 > Estados Unidos ",ev_1052
ent_stephenkenneth,Stephen Kenneth,Brasil (Nacionalidade),"(ev_0725)  Selecionado 
  ",ev_0725
ent_stephenloughman,Stephen Loughman,Irlanda (Nacionalidade),"(ev_2130)  Representação Nacional 
 > Irlanda ",ev_2130
ent_stephenmorse,Stephen Morse,Estados Unidos (Nacionalidade),"(ev_1554)  Representação Nacional 
 > Estados Unidos  (Eventos➔17 Bienal de São Paulo➔Núcleo I )",ev_1554
ent_stevefagin,Steve Fagin,Estados Unidos (Nacionalidade),"(ev_1628)  Convidado 
   (Eventos➔19 Bienal de São Paulo➔Videoteca➔Vídeo-Arte )",ev_1628
ent_stevemcqueen,Steve McQueen,Reino Unido (Nacionalidade),"(ev_2230)  Convidado 
   (Eventos➔29 Bienal de São Paulo➔Terreiro: A Pele do Invisível )",ev_2230
ent_stevemuradali,Steve Muradali,Trinidad e Tobago (Nacionalidade),"(ev_1175)  Representação Nacional 
 > Trinidad e Tobago  (Eventos➔08 Bienal de São Paulo➔Sala Geral ); (ev_1259)  Representação Nacional 
 > Trinidad e Tobago ",ev_1175; ev_1259
ent_stevendurland,Steven Durland,Estados Unidos (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_stigfredriksson,Stig Fredriksson,Finlândia (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Finlândia  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_stiniusfredriksen,Stinius Fredriksen,Noruega (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Noruega  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954
ent_stoianstoianov,Stoian Stoianov,Bulgária (Nacionalidade),"(ev_1649)  Representação Nacional 
 > Bulgária  (Eventos➔20 Bienal de São Paulo➔Exposição Internacional )",ev_1649
ent_stoimenstoilov,Stoimen Stoilov,Bulgária (Nacionalidade),"(ev_1522)  Representação Nacional 
 > Bulgária  (Eventos➔16 Bienal de São Paulo➔Núcleo I➔Vetor B-3 (Artistas Divergentes) ); (ev_1649)  Representação Nacional 
 > Bulgária  (Eventos➔20 Bienal de São Paulo➔Exposição Internacional )",ev_1522; ev_1649
ent_stojancelic,Stojan Celic,Iugoslávia (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Iugoslávia ; (ev_1476)  Representação Nacional 
 > Iugoslávia  (Eventos➔14 Bienal de São Paulo➔Grandes Confrontos )",ev_1259; ev_1476
ent_stoyanstoyanov,Stoyan Stoyanov,Bulgária (Nacionalidade),"(ev_1522)  Representação Nacional 
 > Bulgária  (Eventos➔16 Bienal de São Paulo➔Núcleo I➔Vetor B-3 (Artistas Divergentes) )",ev_1522
ent_stoyantzanev,Stoyan Tzanev,Bulgária (Nacionalidade),"(ev_1522)  Representação Nacional 
 > Bulgária  (Eventos➔16 Bienal de São Paulo➔Núcleo I➔Vetor B-3 (Artistas Divergentes) ); (ev_1554)  Representação Nacional 
 > Bulgária  (Eventos➔17 Bienal de São Paulo➔Núcleo I ); (ev_1578)  Representação Nacional 
 > Bulgária  (Eventos➔18 Bienal de São Paulo➔Núcleo I ); (ev_1649)  Representação Nacional 
 > Bulgária  (Eventos➔20 Bienal de São Paulo➔Exposição Internacional )",ev_1522; ev_1554; ev_1578; ev_1649
ent_stuartbrisley,Stuart Brisley,Reino Unido (Nacionalidade),"(ev_1578)  Representação Nacional 
 > Reino Unido  (Eventos➔18 Bienal de São Paulo➔Núcleo I )",ev_1578
ent_stuartdavis,Stuart Davis,Estados Unidos (Nacionalidade),"(ev_0935)  Representação Nacional 
 > Estados Unidos  (Eventos➔01 Bienal de São Paulo➔Seção Geral )",ev_0935
ent_stuarthorn,Stuart Horn,Estados Unidos (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_studio3z,Studio 3Z,Angola (Nacionalidade),"(ev_2241)  Convidado 
  ",ev_2241
ent_studio79,Studio 79,Itália (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_studioarchitetti,Studio Architetti Valle,Itália (Nacionalidade),"(ev_0997)  Selecionado 
  ",ev_0997
ent_studioleclair,Studio Leclair,Estados Unidos (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_studiozeus,Studio Zeus,Não Especificado (Nacionalidade),"(ev_1628)  Representação Nacional 
 > Não Especificado  (Eventos➔19 Bienal de São Paulo➔Exposições Especiais➔Arte e Design )",ev_1628
ent_sturtevant,Sturtevant,Estados Unidos (Nacionalidade),"(ev_10278)  Convidado 
  ",ev_10278
ent_su-hwano,Su-Hwan O,Coreia do Sul (Nacionalidade),"(ev_1554)  Representação Nacional 
 > Coreia do Sul  (Eventos➔17 Bienal de São Paulo➔Núcleo I )",ev_1554
ent_su-meitse,Su-Mei Tse,Luxemburgo (Nacionalidade),"(ev_2130)  Convidado 
  ",ev_2130
ent_sudarso,Sudarso,Indonésia (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Indonésia  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954
ent_sudiardjo,Sudiardjo,Indonésia (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Indonésia  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954
ent_suefuller,Sue Fuller,Estados Unidos (Nacionalidade),"(ev_0935)  Representação Nacional 
 > Estados Unidos  (Eventos➔01 Bienal de São Paulo➔Seção Geral )",ev_0935
ent_suelylimaabreu,Suely Lima Abreu,Brasil (Nacionalidade),"(ev_1127)  Selecionado 
   (Eventos➔07 Bienal de São Paulo➔Sala Geral )",ev_1127
ent_suelypinotti,Suely Pinotti,Brasil (Nacionalidade),"(ev_1476)  Selecionado 
   (Eventos➔14 Bienal de São Paulo➔Proposições Contemporâneas )",ev_1476
ent_suelypizaribeiro,Suely Piza Ribeiro,Brasil (Nacionalidade),"(ev_1387)  Selecionado 
  ",ev_1387
ent_sueoserisawa,Sueo Serisawa,Estados Unidos (Nacionalidade),"(ev_0983)  Representação Nacional 
 > Estados Unidos  (Eventos➔03 Bienal de São Paulo➔Sala Geral )",ev_0983
ent_suetompkins,Sue Tompkins,Reino Unido (Nacionalidade),"(ev_2230)  Convidado 
   (Eventos➔29 Bienal de São Paulo➔Terreiro: Dito, Não Dito, Interdito )",ev_2230
ent_suikensuzuki,Suiken Suzuki,Japão (Nacionalidade),"(ev_1052)  Representação Nacional 
 > Japão  (Eventos➔06 Bienal de São Paulo➔Sala Especial: Caligrafia Japonesa )",ev_1052
ent_suk-wonpark,Suk-Won Park,Coreia do Sul (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Coreia do Sul ",ev_1259
ent_sukriyedikmen,Sukriye Dikmen,Turquia (Nacionalidade),"(ev_1052)  Representação Nacional 
 > Turquia ",ev_1052
ent_sulamitamareines,Sulamita Mareines,Brasil (Nacionalidade),"(ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral ); (ev_1259)  Selecionado 
  ; (ev_0725)  Convidado 
  ; (ev_1387)  Selecionado 
   (Eventos➔12 Bienal de São Paulo➔Projetos de Arte e Comunicação ); (ev_1476)  Selecionado 
   (Eventos➔14 Bienal de São Paulo➔Proposições Contemporâneas ); (ev_1311)  Selecionado 
  ",ev_1226; ev_1259; ev_0725; ev_1387; ev_1476; ev_1311
ent_sulitadifranco,Sulita di Franco,Brasil (Nacionalidade),"(ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_sumanadissanayake,Sumana Dissanayake,Sri Lanka (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Ceilão  (Eventos➔07 Bienal de São Paulo➔Sala Geral ); (ev_1322)  Representação Nacional 
 > Ceilão ",ev_1127; ev_1322
ent_sumikoarimori,Sumiko Arimori,Brasil (Nacionalidade),"(ev_1387)  Selecionado 
  ",ev_1387
ent_sunchiachin,Sun Chia Chin,China (Nacionalidade),"(ev_1022)  Representação Nacional 
 > China  (Eventos➔05 Bienal de São Paulo➔Sala Especial: 4.000 Anos de Arte na China )",ev_1022
ent_sunchifeng,Sun Chi Feng,China (Nacionalidade),"(ev_1512)  Representação Nacional 
 > China  (Eventos➔15 Bienal de São Paulo➔Sala Especial: Pintura Popular Chinesa )",ev_1512
ent_sunduo-tze,Sun Duo-Tze,China (Nacionalidade),"(ev_0997)  Representação Nacional 
 > China  (Eventos➔04 Bienal de São Paulo➔Sala Geral )",ev_0997
ent_sung-mookcho,Sung-Mook Cho,Coreia do Sul (Nacionalidade),"(ev_1522)  Representação Nacional 
 > Coreia do Sul  (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_sungjiolee,Sung Jio Lee,Coreia do Sul (Nacionalidade),"(ev_1322)  Representação Nacional 
 > Coreia do Sul ",ev_1322
ent_sungwoochun,Sung Woo Chun,Coreia do Sul (Nacionalidade),"(ev_1387)  Representação Nacional 
 > Coreia do Sul ",ev_1387
ent_sunildas,Sunil Das,Índia (Nacionalidade),"(ev_1649)  Representação Nacional 
 > Índia  (Eventos➔20 Bienal de São Paulo➔Exposição Internacional )",ev_1649
ent_sunilpremadasa,Sunil Premadasa,Sri Lanka (Nacionalidade),"(ev_1438)  Representação Nacional 
 > Sri Lanka ",ev_1438
ent_suntotsu,Sun Tô Tsu,China (Nacionalidade),"(ev_1022)  Representação Nacional 
 > China  (Eventos➔05 Bienal de São Paulo➔Sala Especial: 4.000 Anos de Arte na China )",ev_1022
